,id,InventoryNumber,Maker,Country,Year,LocationSite,a,b,c,d,e,f,h1,h2,body,width,length,s1,s2,s3,s4,s5,s6,H,std_s1,std_s2,std_s3,std_s4,std_s5,std_s6,s_1sthalf,std_s_1sthalf,s_2ndhalf,std_s_2ndhalf,s_tot,std_s_tot,reff,PermanentLink
200,4221,4221 ,"Hamm, Johann Gottfried",Germany,1770,Museum für Musikinstrumente der Universität Leipzig,0.23929120212242039,0.41977583870324769,0.34093295917433186,0.23121635153203504,0.41606727119342507,0.35271637727453986,0.42151134277132069,0.48594301928116129,460.90270136950699,0.56181153917692606,1.630556147322116,23.952804644898851,61.617497395121426,26.324172284562628,26.432594642009189,60.019828788816973,22.867002186937093,1.7628264635787929,4.3768618258038536,39.78741138819349,10.049184446109253,8.3337394307645329,39.646225632072422,6.5055782274757972,41.822864514356027,4.5723159162454838e-05,3.306852317833187e-05,3.9291950771256877e-05,3.3999323882339802e-05,4.2576095608229199e-05,0.13845581878199242,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0003813/violine
201,4222,4222 ,Hoyer,Germany,1770,Museum für Musikinstrumente der Universität Leipzig,0.23413337467336282,0.44479804232540987,0.32106858300122737,0.23447940312631452,0.43188623204935744,0.33363436482432807,0.42652163057746467,0.49141165780210933,452.46794068357906,0.5426931010221937,1.6336955401040356,23.672247131533922,56.788704842208105,27.829650149694462,28.685863831683157,63.12321824248842,22.15438115435046,2.1233688002618125,7.0768241423285518,37.291406495845955,12.312411784254518,11.241962735471917,48.246419971505475,8.6340445341492931,48.037141497175561,6.0561091291629704e-05,4.3079052177651853e-05,7.171783460008745e-05,4.2237676741118211e-05,6.6398348262455777e-05,0.11564433203450934,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0003814/violine
202,4223,4223 ,"Ficker, Carl Moritz",Germany,1870,Museum für Musikinstrumente der Universität Leipzig,0.23948175886647866,0.40262266197397018,0.35789557915955117,0.23348807439117861,0.41334546647514298,0.35316645913367845,0.44245816146642497,0.51760811612310165,435.10967628545768,0.59394643991316365,1.6429286112657766,28.089728464164523,58.929360461790651,26.097065191219123,28.314674097958545,66.114809650797824,23.950455042179204,0.10941304442728227,7.2783030514792095,40.446018477692753,10.282528371947542,10.077926055469712,43.724092315916124,7.2090891270179842,48.866702380783465,5.7234703936894731e-05,3.9165910236730135e-05,5.5384764605364832e-05,4.0385886836990319e-05,5.6285440951534212e-05,0.13078950402246486,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0003815/violine
203,CMIM000011657,E.968.8.2 ,Anonyme,France,1800,Musée de la musique,0.25124773848889659,0.42062094403216643,0.32813131747893698,0.2524455030158621,0.41634433468314092,0.33121016230099698,0.4289371894110946,0.50626903090045849,1531.6740281977748,0.57842668379902884,1.5726844236258932,42.317593370863548,45.769083401587167,36.429500225714939,29.93382453323845,47.447253969201419,45.190862152744565,0.012616827447000595,34.358071639469841,30.368139303035139,36.623736439861339,5.2732435375009432,29.578884780099994,43.034287458623325,69.845331817398929,1.087646594622186e-05,4.6127780670048623e-06,8.9201559978252541e-06,4.9184612078389251e-06,9.9457507183316751e-06,0.086663864863895643,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0159706/violon
204,CMIM000010408,E.900 ,François Fourrier Nicolas,France,1803,Musée de la musique,0.23148704702417658,0.41866369158915878,0.34984926138666467,0.22744656913466044,0.43113701507937047,0.3414164157859691,0.44171959438759456,0.5046300342779263,1571.0184226456538,0.57282864124487687,1.6075542241084801,36.318087866329527,418.3974945167987,511.22586195634483,318.89606045925888,1069.5323500346274,41.692002663653852,0.039143545351892343,41.700502020942828,2294.159774020693,2945.8939309820771,1857.7026077756361,5383.1524539455359,61.631365610158632,269.90897493913724,0.00011620828506533041,2.6904692024703023e-05,0.00019068737270380449,2.2690328764529277e-05,0.00016143468010488936,0.017856513061768154,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0162210/violon
205,MIR2032_1289382002256_2,MIR2032 ,"Wachwitz, Heinrich",Unclear,1913,Germanisches Nationalmuseum,0.24261690510428638,0.4319892235857915,0.32539387130992209,0.24910137208748986,0.42876393249416522,0.32213469541834494,0.40381474218052865,0.45398567847672189,379.6037092759326,0.56762702541275467,1.6631950873585433,24.243855397170165,55.57889541092333,30.030769179995673,28.278653849422309,54.455565076254317,24.515545358350433,2.2648542576002941,6.0417173829958202,39.249031386554023,8.8413913092471699,9.0447679374235399,40.56874546437146,6.1564487407067752,37.488809705079937,3.9661403564128335e-05,4.1429625687856953e-05,3.6495712556013328e-05,4.2936091785351987e-05,3.8090914716064872e-05,0.16162799830162261,http://www.mimo-international.com/MIMO/doc/IFD/OAI_GNM_DE_651802/violine-aus-aluminiumblech
206,MI879_1_1311243319086_2,MI879_1 ,Herbert Riedl,Germany,1998,Germanisches Nationalmuseum,0.20648339879746852,0.44188967562095677,0.35162692558157471,0.20540466324295129,0.44688425912233798,0.34771107763471071,0.41342842589921164,0.48309138089303805,311.73648943217171,0.5689018916741595,1.5927275211014797,25.185238557021485,72.515024058743819,32.293082604539848,30.136542463116363,75.623545298404537,22.98379539380371,2.446292032835077,7.7203110603469094,46.095402347807763,16.112872663046002,14.325440879203619,53.077726124370685,9.6112793437224333,44.54427154858309,8.7564979111318054e-05,7.7334293347527112e-05,9.7354539598596304e-05,7.730765928363151e-05,9.2678406564819689e-05,0.13310739844989952,http://www.mimo-international.com/MIMO/doc/IFD/OAI_GNM_DE_11434530/miniatur-violine
207,N152219_01,N152219 ,okänd/osäker (unknown or not sure),Unclear,-1,Musik & Teatermuseet,0.22454210981506495,0.4483965519604835,0.32706133822445155,0.24295753178903839,0.44729291303524205,0.30974955517571956,0.45241955202091316,0.51772535089329463,414.96474060578305,0.57738264657122795,1.6400987342955076,21.087556315906497,55.068030171393019,29.70294027721695,28.432137485274275,53.077739220623535,20.14325894975347,2.3801132497634212,6.133594584699404,41.071929302167732,16.221644745904442,14.154419239264437,34.321626261534291,6.4056467385887466,42.297929088518082,6.2271615601452451e-05,4.748506859480394e-05,5.5771518268689871e-05,4.8879499916767438e-05,5.9003022119772692e-05,0.11880941379879935,http://www.mimo-international.com/MIMO/doc/IFD/OAI_SMS_MM_POST_6408/violin
208,3286-01,3286-01 ,Johannes Vander Linden,Belgium,1760,Muziekinstrumentenmuseum,0.2266941177083984,0.41529129493375411,0.35801458735784747,0.22830572209987998,0.41785041795435718,0.35384385994576284,0.40866914053963421,0.4719942406764791,245.5125174983927,0.56281582285284459,1.6162513863983836,20.535730383178571,56.82126718996868,23.776925170630427,24.834433955149169,56.971973014507732,22.900065202183693,2.4172037924488006,9.5023050766077137,43.596633834310211,9.698018568913465,9.4346560353295263,34.086550718786697,7.3804694815965162,35.143187171575654,0.00010232838016192821,0.00010733438248720293,0.00010199141115193321,0.00010794828701643601,0.0001021465932541293,0.15368694073588998,http://www.mimo-international.com/MIMO/doc/IFD/OAI_KMKG_MRAH_RMAH_110083_NL/viool
209,5622,5622 ,Koch & Strezel,Germany,1924,Museum für Musikinstrumente der Universität Leipzig,0.23746534622276713,0.42300029205052236,0.33953436172671048,0.24094304347352116,0.41863414191512238,0.34042281461135648,0.41762019945083478,0.4919363323369963,406.10204069672494,0.58714833878322992,1.6280317789443735,23.292432456682274,59.199273268768486,28.924074683715897,29.100035675043593,54.373374582134716,24.063044961207748,0.91531768242426692,9.5611306690135027,46.164791419244359,9.0593603397940985,7.6422374041944243,40.866432346023252,5.560543630900443,56.859128390230417,0.00022238534135786116,4.4879415588939003e-05,5.3192031105483506e-05,5.2697407408229508e-05,0.00016155703114112903,0.11506424888604172,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0006088/violine
210,CMIM000013216,E.989.19.1 ,Jenny Bailly,France,1900,Musée de la musique,0.25044317059562082,0.42103998376922375,0.32851684563515543,0.23398821302173894,0.42588440273261319,0.34012738424564787,0.45517794709492659,0.50356377105248218,1399.883333333333,0.57547315343772532,1.6293769788148349,28.400036626066992,83.339443178446032,337.21408541485835,599.18520082692248,128.49830634386231,409.15304216504018,0.039165394590924517,9.2913876736435608,65.227710512716754,3058.134021051666,3194.546165665593,196.45411554384893,4392.5136505410837,224.23176052287715,0.00016690650428076843,2.5109317870639515e-05,0.00022038664640824891,2.0874107611598242e-05,0.00019438479556765025,0.024446033132125875,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0158951/violon
211,4860,4860 ,Jean-Baptiste Vuillaume,Unclear,1890,Museum für Musikinstrumente der Universität Leipzig,0.22102199121997584,0.43260101274724172,0.34637699603278244,0.21606858596313583,0.42811605236166567,0.3558153616751985,0.41863884875807894,0.47629977086796726,450.25393068196894,0.55286118465149603,1.6069556020058922,22.840246056754115,60.339345201180919,29.104920847544101,27.747129663178629,65.177827675533706,22.337045978428712,2.3180010555743094,9.3417882273232529,42.339825591249173,9.8443124636911321,9.4101060339606484,64.885542614997689,8.77393681116952,47.805323050528152,6.7800429506823331e-05,4.2420600274952483e-05,6.9032854645680275e-05,4.1943836985968118e-05,6.8426867860712912e-05,0.11760257131142977,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0004454/violine
212,4861,4861 ,,Germany,1790,Museum für Musikinstrumente der Universität Leipzig,0.22356434793845281,0.43225279703343233,0.34418285502811485,0.22889393155799304,0.42030540607233507,0.35080066236967189,0.41889132791274264,0.49156391825867651,443.76925644541211,0.57361954160741369,1.5998737159980334,24.410410328797113,59.831319069526671,28.776385494206263,27.3252571169219,69.857249509616537,24.109619658798721,1.2793591723677378,8.1418580932690343,51.093710322869669,7.1536376063212943,9.8936630350674104,73.821488008984261,6.403491256032888,44.910528248329527,5.5269870384444371e-05,4.386564000230077e-05,6.0570053696567894e-05,4.2061440629524901e-05,5.7923089764923651e-05,0.12072617277876574,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0004455/violine
213,CMIM000013212,E.989.11.1 ,Gustave Adolphe Bernardel,France,1892,Musée de la musique,0.22717256216578785,0.41159082975133154,0.36123660808288061,0.22585225725114577,0.41759358478367509,0.35655415796517914,0.42619586546014643,0.50257786394572301,1392.9562500000002,0.57044026261804448,1.6213895934101674,35.211134504669317,612.3379930693734,298.93920157404733,42.690286930709391,80.130262702642938,284.80255465226145,0.018273462476659282,46.155305302665731,3128.3655293212196,2465.4672530315611,40.641270682522325,101.47620895655793,2238.345879777286,274.97050874784043,0.000170636902612589,2.81541910216502e-05,0.00018649543712044182,2.6106207959087783e-05,0.00017938182979997545,0.019741550273737599,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0158908/violon
214,3939,3939 ,Johann Georg (II) Schönfelder,Germany,1780,Museum für Musikinstrumente der Universität Leipzig,0.23606657287927071,0.41420770245921174,0.34972572466151752,0.23408985219358314,0.41034937795172022,0.35556076985469665,0.44104991432403112,0.51840811564995959,424.86415456183886,0.57724372538274749,1.6347784220146426,24.536581369660514,63.538124109525207,27.887306355176232,26.980012378058277,66.571959888573716,24.326087432620749,1.3357539465544976,5.7786249648524706,42.439712472493525,7.6524939660033349,10.293393570189689,48.78421252249273,8.1374007816493172,44.311953639794993,4.328529154883125e-05,4.1614049075799399e-05,4.8388000916066463e-05,4.2323161190503647e-05,4.599634698536321e-05,0.13089459642111623,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0003531/drei-viertel-violine
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,MDMB000480,MDMB 480 ,Nicolas Duclos,Spain,1752,Museu de la música de Barcelona,0.26194027200160097,0.41052625113155122,0.32753347686684781,0.25623704881190307,0.40888400912189077,0.33487894206620622,0.40523582738063924,0.47758014216718525,1467.1333333333332,0.54773312439716959,1.661978005299402,27.110408132446022,53.541946631780228,38.79704504619383,31.567605693043195,52.859030599639247,31.791378071983139,0.08396051585670769,11.377024367480363,42.132847439832972,27.249486003061019,13.267918957810112,42.324952894212522,18.881719519745225,62.16171157148765,8.0504010811790984e-06,4.249721205007159e-06,9.7702941309952417e-06,4.4397470566239419e-06,8.9999303109661191e-06,0.10464117393662581,http://www.mimo-international.com/MIMO/doc/IFD/OAI_MDMB_309772/violi
217,3937,3937 ,,Unclear,1760,Museum für Musikinstrumente der Universität Leipzig,0.22911001992793995,0.43067310601707381,0.34021687405498624,0.22704635941896759,0.43723847148254541,0.33571516909848698,0.44134955656244002,0.48290021753826018,418.63589451306154,0.56748069001596246,1.6505050360072133,25.174605419937073,60.662831843609474,30.429689372115419,28.79671453627483,64.217638294391421,27.318036698095025,2.1398118789212943,12.151910268146148,42.194079769598098,8.9310205359590888,8.6589325738761893,35.434692147102055,21.60944487480009,42.573939966869489,4.8852982792695877e-05,4.00022877425292e-05,3.9409677256412371e-05,4.054908538579931e-05,4.4413538435813943e-05,0.14071681988313436,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0003529/drei-viertel-violine
218,3936,3936 ,Antoni Burzensky,Poland,1780,Museum für Musikinstrumente der Universität Leipzig,0.24729068213717029,0.41947236411758243,0.33323695374524726,0.25810912977706746,0.40623597534658379,0.33565489487634875,0.42287869584138477,0.49239028734479956,420.98175115725542,0.56768339215962982,1.6329944297654961,22.477854431048993,60.805665390530834,23.359899918858545,25.009313906587924,56.373970566180319,22.664614759522312,0.11492060807277078,7.8854025117428632,46.550194657984001,9.281587272470464,9.2689724755752625,39.283587084477887,8.1583426777618868,68.205675847335058,0.00068752780584184958,3.9007238849455725e-05,4.3216342026052412e-05,5.3458272555711658e-05,0.00048289997735204013,0.10555007310972282,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0003528/violine
219,0032300c,,,France,1760,University of Edinburgh,0.2234237978212493,0.42743331288892317,0.34914288928982751,0.22723928159306475,0.43366065602991255,0.33910006237702273,0.44175018613626726,0.48808369037812571,409.09126698039393,0.57308722231648634,1.6460064308746927,25.949353423902423,62.328660458271635,29.121919971966516,27.23813197370967,62.395572469076463,22.956690380898802,2.0742506323206156,6.7042227207979428,40.325558801257174,9.0018071175564458,7.4202283542198009,38.26183543021304,7.4735034131289071,41.853777698000918,4.0444842949286722e-05,4.1569539571270125e-05,4.8263934890963603e-05,4.2431817019504454e-05,4.4698687755783495e-05,0.1408211716305445,http://www.mimo-international.com/MIMO/doc/IFD/OAI_IMAGE_PROJECTS_LIB_ED_AC_UK_10683_15711/violin
220,4033,4033 ,Johannes Adler,Germany,1940,Museum für Musikinstrumente der Universität Leipzig,0.21178301721474591,0.43214514709788932,0.35607183568736478,0.21182066866775062,0.43162769942077395,0.35655163191147543,0.44044850124463031,0.49898648204745155,459.08539500527485,0.57805295546491842,1.6325398157738813,26.398638689097474,71.128751017808682,30.213099205240457,28.096092796446431,72.265809506820702,25.793815796465321,0.43068441838051763,5.7696718048206934,53.283331637495628,9.2514388728650516,6.9304355129731814,54.095839822167214,6.7170831749449214,52.647044130587112,6.047273157214136e-05,4.0704777819690894e-05,6.2271763741422184e-05,4.0908468587869409e-05,6.1391902296815601e-05,0.11598446530502483,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0003625/violine
221,CMIM000012614,E.980.2.428 ,Anonyme,Unclear,1900,Musée de la musique,0.22470149508358073,0.43171074174639967,0.3435877631700196,0.231187430865643,0.42552711936338516,0.34328544977097186,0.42937220040722901,0.50332770646416736,1249.1757927380168,0.57846008005135374,1.5948175861380505,27.835921752844939,60.582068961874803,31.338820653579443,28.446930166695921,66.486036519243441,26.559049367505551,0.0013520603619526898,20.355626627667068,45.077912350463137,9.8271432048509073,8.1445615821128072,54.958893206502822,18.415943695824421,65.212369662374002,1.1660414862439858e-05,7.37835354511707e-06,1.283775045979824e-05,7.2538215023542048e-06,1.2260344185944215e-05,0.088345822061963092,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0161131/violon-d-enfant
222,CMIM000010541,E.1214 ,Charles Jacquot,France,1864,Musée de la musique,0.23331566194181405,0.43095624297770757,0.33572809508047835,0.22004501465464663,0.43567341186010461,0.34428157348524879,0.44662375080517058,0.52849025371830805,1527.1124999999993,0.59016076539639373,1.5715791370251457,97.827773673254512,77.72157779504407,,93.318363392325139,61.601233183102593,,1.2417759415983411,121.51525145178553,104.19289091683513,,127.37983725598606,48.33194921596175,,85.963031479181836,1.114593166849391e-05,5.8254151210042761e-06,8.9116816760377503e-06,6.0106694420325581e-06,1.0068163652761123e-05,0.071340326302486282,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0157808/violon
223,CMIM000011049,E.2361 ,Anonyme,France,1876,Musée de la musique,0.26616992375556509,0.38492943981314104,0.34890063643129388,0.24836307580322123,0.40905619834007839,0.34258072585670035,0.41848835257617778,0.48770184782997211,1322.3833333333325,0.57978109347357953,1.6058078020152657,27.435542377627542,42.619757178843251,663.98967741501747,30.829637121398733,42.487334549031345,24.774665964107946,0.04071594823695851,17.469527515930583,19.956073682347078,4286.676051386281,13.230751387163425,26.953217444574324,9.4083430365792449,216.53021306749861,0.00022100596970644676,4.1478624277486466e-06,6.2121285347909168e-06,1.2881872786766342e-05,0.00015637668229360907,0.044392158255871755,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0159228/violon
224,CMIM000012610,E.980.2.427 ,Anonyme,Unclear,1900,Musée de la musique,0.2417165128738841,0.4189815549441866,0.33930193218192933,0.23537074657574777,0.43340448291680694,0.33122477050744531,0.43099663774045927,0.51295362703505065,1198.9150691843004,0.56267536869419688,1.6164569270566993,27.211053041826212,61.248819831081946,32.000487505059759,360.29985905928334,568.37335986540677,130.1205399084765,0.0013438123490327281,6.9292994716580454,53.003722203844774,10.771229949288669,2005.3603374352301,4243.7296224228839,750.22638883088212,69.353149746932061,1.6081825766870868e-05,2.9607951528057373e-05,0.00024398609682132081,1.925064091573036e-05,0.00017730159799267015,0.036139152948291564,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0161127/violon-d-enfant
225,MFIM000026137,1976.13.2 ,Anonyme,Germany,1900,Musée de la Lutherie et de l'Archeterie (Mirecourt),0.23851828737287273,0.40342042586884291,0.35806128675828436,0.24110930899233182,0.40920244329752137,0.34968824771014678,0.43626481656795973,0.49755526434125125,415.66093073593072,0.57801179958873605,1.6736852708496224,25.501890715820164,61.791536020795718,25.744516354441345,27.629180677144699,60.808076328502857,24.386243923815154,2.1908670024848065,6.6420719748904826,36.043117200208023,11.451002890842458,8.1734601254183623,35.080079821642649,7.7410147562485498,42.299271656550573,4.3971212084588061e-05,3.7776983528405263e-05,3.9647335441072551e-05,3.9622060123269184e-05,4.1805146453838799e-05,0.14607790639620927,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0849464/violon
226,MI239_1289402500171_2,MI239 ,Gregori Ferdinand Wenger,Germany,1754,Germanisches Nationalmuseum,0.22528565230620562,0.4218560831879804,0.35285826450581403,0.22317749023719191,0.41982846164674165,0.35699404811606644,0.4171300994592706,0.48908722612452699,444.16039375121301,0.56832813157798756,1.6115670616838362,25.231951720012582,57.226676483789646,29.083239182563215,27.438455982395073,66.452969003517211,24.332801383964803,2.2988700059946976,5.7686040248553425,44.396462602949875,10.20696955218412,9.017711369502571,58.691583145318489,6.5338569713375971,46.698943862133952,5.4197850836625279e-05,4.0023591835516324e-05,5.4423336301842437e-05,4.0544861875693824e-05,5.4315447429802258e-05,0.12502144548613797,http://www.mimo-international.com/MIMO/doc/IFD/OAI_GNM_DE_646432/violine
227,4841,4841 ,"Mönnig, Friedrich Herold",Germany,1913,Museum für Musikinstrumente der Universität Leipzig,0.22807303150531733,0.42183809434047936,0.35008887415420331,0.23255575883362745,0.41959911181654036,0.34784512934983219,0.4283892238102508,0.4966039270613436,448.13953980555027,0.57921538043465814,1.6305894403517347,25.143573023312655,57.568506506424107,28.733373533314417,29.407277798710648,63.993474562781138,24.0371047457553,2.1538264510990293,6.0004451590115169,48.826317470540374,9.210018844877137,9.4897948279433262,54.496730593538977,6.7120008334139447,46.50357127711743,5.1100839589315615e-05,3.8646890911574083e-05,4.924691446384709e-05,3.9581805616508528e-05,5.0174729480733182e-05,0.1257991974909331,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0004435/violine
228,MI473_1289232587783_2,MI473 ,Matthias Hummel,Germany,1690,Germanisches Nationalmuseum,0.2206495754620024,0.43374100445784647,0.34560942008015111,0.22585774160340749,0.43714330065800516,0.33699895773858735,0.41454582515945809,0.46473746912019986,423.83652128542434,0.56525578829252687,1.6031455084912796,24.355416892414485,61.537125132238181,26.624434092419904,27.226586540725513,59.388277820962557,23.768789556670708,0.69315258976403737,5.9927180270806497,57.038367945222014,9.4339236850774117,11.273416308538117,48.477923690083415,7.1385003010372143,54.426468460133108,0.00014754879155323312,4.3566415707024728e-05,4.9975945041174712e-05,4.8765030307551097e-05,0.00011002868956788369,0.11415495014103069,http://www.mimo-international.com/MIMO/doc/IFD/OAI_GNM_DE_645556/violine
229,4842,4842 ,"Mönnig, Friedrich Hörold",Germany,1913,Museum für Musikinstrumente der Universität Leipzig,0.22463088870817902,0.42500438863606921,0.35036472265575175,0.22235827789277793,0.42411828416227276,0.35352343794494928,0.42038211771516393,0.47345913106660925,448.85035183173295,0.56820785468707724,1.6392264524828739,25.882679050982667,58.372093726179585,27.14512626838205,26.893085681071277,64.733234573471989,23.755300183132391,2.4952780168256234,6.2894227011922963,43.36848371193711,8.4471111168173465,9.4245950526157944,51.283758654335813,8.2289504612628495,46.797393744688215,6.2003714741932885e-05,3.8876385597046126e-05,5.6125679519778346e-05,3.9736153679723732e-05,5.9110737569586564e-05,0.12491397639134477,http://www.mimo-international.com/MIMO/doc/IFD/OAI_ULEI_M0004436/violine
230,MFIM000027350,C.404 ,"Bovis, François",France,1912,Musée du Palais Lascaris (Nice),0.25345340028330604,0.41580086751591988,0.33074573220077402,0.23330286027875849,0.41609761643093701,0.35059952329030453,0.4388594919587438,0.51304311790841506,704.92273754212897,0.57239829173203172,1.6455433293461956,27.511815684562485,83.307884756066656,31.611394842203381,30.57096745939668,62.861201512070245,25.951702462709182,0.051614563994286433,7.6347531989715192,91.052828137569989,7.8965942453121141,10.011826968367009,44.2102363762083,20.261073867690424,67.693128866242887,4.4597057600002669e-05,1.9423020075864209e-05,3.4090729186766694e-05,2.0682644754286778e-05,3.9909740216412952e-05,0.097299562879129248,http://www.mimo-international.com/MIMO/doc/IFD/OAI_CIMU_ALOES_0872343/violon-4-4
231,MIR810_1289301853159_2,MIR810 ,Leonhard Maussiell,Germany,1726,Germanisches Nationalmuseum,0.23206302482854207,0.41670329461535893,0.35123368055609899,0.23385266608106661,0.42583770977180652,0.3403096241471269,0.41342198243506889,0.48784953792040092,419.10306867693362,0.5690626248839713,1.6139710075832927,23.535990422477923,56.066025285649168,27.566323064512126,28.331281475214286,57.766843843330378,23.25584416243527,1.9410053270302932,6.622018002338911,32.913384770048673,8.6939802445685235,8.787810497476011,38.160079757327402,5.6126613621255137,41.078778868852581,4.6319528201047037e-05,3.8544544674338796e-05,4.3546847160075014e-05,3.9895533028358827e-05,4.494655929976295e-05,0.14270330997567471,http://www.mimo-international.com/MIMO/doc/IFD/OAI_GNM_DE_646132/violine
